2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
0,1.19,-16.42,-19.86,0.38,-0.18,1.71,-0.49,-0.06,-0.04,-0.04,-0.12,0.08,-0.09,-0.66,-1.18,0.65,0.71,1.49,1.71,-0.43,-0.4,-0.27,0.47,0.8,1.12,1.68,2.26,0.26,-2.31
0,3.29,-35.97,-37.69,1.7,1.12,8.37,2.28,0.39,0.61,1.3,2.09,0.16,0.84,0.77,1.04,-0.67,-0.59,-0.59,2.12,3.11,3.59,2.56,0.81,5.33,3.22,3.87,2.49,-5.15,-12.08
0,4.16,-19.17,-24.92,0.64,-1.68,3.35,-0.48,0.02,0.02,0.95,1.89,0.25,0.09,0.14,-1.71,2.3,0.88,0.39,2.92,-2.66,-1.98,-2.11,3.34,0.31,2.34,1.72,1.53,1.12,-3.83
0,-14.18,0,-30.12,0.92,0.01,4.82,0.47,0.12,0.03,-0.88,-2.58,0.03,-2.15,-3.36,-4.41,-1.29,-0.41,2.89,4.05,0.824,0.32,-1.05,-2.22,0.256,0.34,0.19,1.8,-0.02,-1.58
0,-8.15,0,-18.02,1.77,-0.47,8.17,-0.14,-0.07,-1.15,-2.34,-3.77,-0.64,-1.52,-1.94,-2.07,-0.14,-0.12,0.29,0.54,-0.16,-0.95,-1.92,-1.77,-0.04,-0.61,1.23,1.27,0.87,2.07
0,1.86,-21.55,-22.92,0.35,-0.22,3.79,1.19,0,0.32,0.66,1.49,0.04,-0.92,-2.65,1.82,-0.07,-0.74,-1.27,-6.02,-2.28,-0.52,0.46,-0.17,1.06,0.43,0.67,2.16,0.96,0.36
0,3.59,-30.53,-29.33,1.27,0.16,6.06,0.47,0.19,0.15,0.23,-0.01,-0.16,-0.9,-2.75,-6.23,-0.56,-1.96,-2.06,-0.09,-0.55,0.4,0.3,0.47,2.36,2.85,4.27,4.1,-2.09,-4.29
0,-7.69,0,-16.37,1.36,-0.63,5.04,0.09,0.18,0.78,1.03,-1.75,-1.1,-3.19,-4.91,-5.12,0.33,1.31,4.42,10.57,0.19,1.58,-1.09,-2.97,-0.36,-0.48,-0.58,0.36,-0.02,-3.2
0,6.01,-51.44,-53.45,2.26,-2.68,4.33,-8.28,-1.79,-2.65,-2.91,-4.89,-0.38,-1.58,-3.21,-5.52,0.14,2.06,3.59,7.77,0.74,0.96,1.87,2.64,0.19,0.44,0.37,0.01,0.29,0.78
0,-13.24,0,-30.75,1.23,-2.04,3.3,-3.09,-1.2,-3.56,-5.25,-4.16,-0.69,0.98,2.45,2.13,0.77,0.91,0.02,-1.67,-0.82,-1.73,-1.48,-15.27,2.2,5.47,7.23,20.54,0.11,-4.56
0,-9.08,0,-22.49,0.74,-2.06,1.39,-2.7,-0.54,0.01,0.1,0.26,0.23,0.76,1.53,3.7,0.36,0.06,-0.1,-7.95,-0.14,-0.57,-1.24,9.19,-0.31,-1.02,-0.84,-11.93,0.01,0.63
0,3.22,-15.52,-18.25,1.79,-0.42,4.19,-0.5,0.16,0.16,0.15,-1.83,-0.5,-0.14,-0.41,0.74,-0.09,-0.9,-1.43,-0.62,-0.72,2.33,2.8,1.83,0.17,-2.64,-2.42,0.6,0.29,-1.61
0,-9.11,-21.72,-22.14,1.79,-1.08,6.5,0.23,0.11,-0.35,-0.38,1.33,0.31,1.07,1.07,-0.22,0.33,0.86,1.58,2.37,0.61,0.19,0.67,0.58,-0.03,1.2,1.13,0.09,-0.92,-7.27
0,2.18,0,-57.013,0.74,-0.4,2.96,0.504,0.15,0.57,0.79,1.18,0.24,1.32,2.09,2.05,-0.03,-0.51,-0.19,1.15,2.54,3.12,3.16,1.54,-1.24,-2.51,-4.18,-4.84,-0.56,-3.77
0,4.24,-23.74,-26.27,1.06,-0.28,6.07,0.45,0.21,-3.74,-4.63,-5.3,-0.44,2.3,4.52,10.23,0.04,0.96,1.32,0.91,2.22,3.16,1.87,-1.78,8.46,-0.42,-2.32,5.29,-12.69,-6.22
0,-7.04,0,-18.75,1.46,-1.34,3.97,-0.95,-0.03,1.5,2.15,2.98,0.91,0.13,0.5,0.25,-0.64,-0.29,-0.91,1.22,-0.51,-1.31,-3.54,-7.48,-0.03,-1.09,0.04,0.08,-0.45,-1.53
0,-7.13,0,-17.65,2.1,0.95,10.41,5.07,1.69,4.06,6.83,7.41,0.05,-0.5,-1.92,-1.02,-0.73,-2.11,-3,-2.57,-5.41,-5.54,-7.9,-15.33,4.83,6.03,6.3,11.46,-1.19,-7.94
0,4.04,-24.59,-26.87,1.28,-0.45,5.05,1.17,0.13,-1.1,-2.35,-4.24,-2.28,-3.47,-4.06,-1.91,1.92,2.91,5.01,9.09,8.99,41.99,53.3,57.04,-8.62,-40.16,-51.3,-59.82,-0.64,-1.75
0,4.3,0,-18.45,1,-2.27,2.36,-2.82,-0.7,-1.68,-2.26,-2.77,-0.11,1.88,2.2,5.62,0.56,2.31,4.34,3.52,0.57,0.32,1.42,3.51,0.75,1.13,1.36,2.81,-0.4,-5.99
0,1.98,0,-21.46,2.01,1.65,6,-1.96,-1.38,-0.73,-1.58,-2.26,0.14,0.05,0.12,-0.49,-0.06,-0.61,-0.89,-1.43,-0.04,-0.13,-0.75,-1.38,0.87,0.43,4.14,7.11,-1.08,-2.64
0,4.07,0,-23.57,0.34,-2.74,2.35,-2.06,0.24,-0.07,-0.41,-0.76,-0.02,-0.73,-0.17,0,0.01,-0.18,-1.74,-2.01,-0.71,-0.12,2.16,4.92,1.51,3.01,3.64,1.54,0.06,-3.24
0,5.19,0,-10.03,2.35,0.54,9.3,3.56,0.31,-0.07,-0.79,-2.39,-0.68,-1.11,-2.43,-2.64,-0.85,-2.14,-2.6,-2.58,0.29,1.03,1.18,1.6,0.21,0.48,1.06,-0.92,-0.79,-3.92
0,4.43,0,-20.18,0.96,-1.7,3.51,-2.74,-0.15,-1.16,-1.95,-6.44,-1.95,-2.67,-1.02,4.32,1.99,2.07,0.39,1.01,-0.38,1.16,1.53,2.72,0.5,0.38,1.71,0.95,0.44,-2.51
0,4.03,0,-28.74,1.01,-0.93,5.19,-2.7,0.02,0.32,0.97,1.33,0.14,0.6,1.3,1.73,0.29,0.99,1.44,1.37,0.31,0.42,0.29,-0.02,0.25,0.06,-0.28,-2.29,-0.56,-5.49
0,3.99,0,-26.35,0.87,-1.7,3.41,-0.62,-0.24,-0.73,-0.94,-1.28,0.22,0.78,2.48,3.23,1.69,3.7,4.25,5.76,1.7,2.36,-0.46,-5.27,-1.33,-2.54,-1.94,1.41,0.36,-5.86
0,2.78,0,-30.5,0.7,-2.12,1.13,-1.63,0.13,1.26,2.18,2,0.2,0.11,0.03,-0.06,0.6,0.62,0.53,-1.01,-0.65,0.17,1.02,3.24,0.99,1.55,0.91,0.5,-0.86,-4.37
0,6.85,0,-21.26,1.28,-3.42,4.84,-3.26,-0.17,-0.75,-0.8,-2.27,0.91,1.06,0.63,2.62,0.98,-0.4,-1,-1.7,-2.34,-1.9,-1.96,-1.08,1.22,2.53,2.71,2.63,-0.57,-3.97
0,4.14,0,-31.27,0.21,-2.11,2.73,2.46,0.09,0.42,0.48,4.77,0.02,0.14,0.14,3.4,0.03,0.17,0.02,-2.09,-0.03,-0.27,0.27,-0.91,-0.06,-0.62,-0.63,-3.55,1.21,1.5
0,-7.05,0,-20.14,1.92,-3.67,5.53,-2.17,-0.04,-0.91,-0.5,-0.44,0.31,1.45,2.11,4.15,-1.17,-1.6,0.23,-0.77,0.89,1.77,-0.08,-0.25,-0.03,0.9,3.71,0.27,-0.06,-5.78
0,4.38,0,-17.46,0.1,-1.53,5.55,1.22,0.27,1.64,3.01,6.13,0.39,0.88,0.49,-0.09,1.29,6.62,9.05,9.2,3.11,7.03,8.4,5.4,-0.93,-3.08,-3.31,0.45,2.49,-15.94
4.68,4.43,0,-25.06,-4.19,-4.11,0.12,-5.78,-0.86,-0.06,0.55,1.87,0.06,0.01,-0.1,-0.63,0.07,-0.04,-0.5,-4.23,-0.23,-0.11,0.15,4.41,1.73,2.78,4.71,6.36,0.19,-2.9
0,1.2,0,-38.03,0.25,0.57,2.54,-2.4,0.24,0.36,0.67,3.39,0.47,2.33,3.15,1.32,0.16,0.41,-1.57,-7.62,-3.64,-6.92,-5.48,0.16,1.66,2.62,1.61,3.23,0.5,-0.57
0,2.12,0,-38.11,0.12,-1,1.8,-2.45,0.12,0.45,0.34,1.89,0.09,0.59,0.7,1.63,0.14,0.4,0.42,1.52,0.08,0.5,0.38,-0.82,0.12,0.5,0.67,-0.62,0.12,-3.56
0,6.12,0,-27.32,0.07,-4.96,2.17,-3.96,0.23,0.1,-0.17,0.03,0.15,-0.28,-0.75,-2.27,-0.6,0.61,0.17,1.06,0,-0.98,-0.71,-1.36,0.1,-0.51,-0.89,-2.52,-1.77,-0.1
0,10.14,0,-62.61,1.55,-7.98,2.51,-5.64,-0.75,-1.04,-0.92,-1.94,-0.58,-0.75,-1.21,-1.84,-0.14,-0.18,-0.19,0.2,0.29,0.89,2.14,2.75,0.55,0.53,-0.68,0.4,-0.19,-1.61
0,8.46,0,-43.71,1.43,-4.35,6.61,-2.36,0.03,-1.1,-1.76,-1.95,0.08,0.68,1.01,1.25,0.14,-0.09,-0.97,-0.64,0.14,0.15,1.45,4.81,0.27,1.1,1.25,2.16,-0.43,-4.85
0,6.2,0,-18.62,2.02,-2.01,6.41,-0.48,-0.59,-0.24,1.11,1.89,-0.13,-1.29,-2.52,-5.86,0.25,0.67,1,1.25,-0.03,0.43,-1.39,0.94,-0.06,-0.68,-0.16,-0.51,-0.07,-3.08
0,13.09,0,-32.95,3.02,-7.26,7.16,-5.91,-3.68,-5.49,-7,-9.65,0.17,-0.6,0.09,6.59,1.13,1.72,1.46,-1.95,-0.63,-2.09,-2,-1.23,0.06,0.69,0.48,0.44,-0.02,-0.06
5.15,4.03,0,-27.37,-4.61,-4.67,0.38,-2.49,-0.07,-1.16,-1.93,1.98,0.39,2.42,0.57,-10.69,-2.8,-3.34,-2.37,8.13,1.03,3.19,2.57,-0.02,1.18,0.13,0.24,-0.68,-0.96,-0.6
0,7.66,0,-43.69,1.93,-3.37,6.02,-3.74,-1.17,-2.16,-2.94,-2.72,-0.29,-0.91,-0.92,-0.62,0.33,0.92,1.05,0.38,-0.7,-1.8,-6.55,-10.89,-0.6,0.88,6.91,10.55,1.45,-1.22
6.01,11.54,0,-23.88,-5.11,-9.81,3.73,-4.21,0.04,0.03,0.36,2.21,1.07,2.41,2.9,1.69,-0.05,-2.53,-4.84,-4.25,-7.01,-11.49,-13.54,-32.65,5.62,10.86,12.98,30.12,2.27,-1.01
0,1.97,0,-21.91,0.46,-1.09,1.17,-1.16,0.03,-0.57,-0.72,-2.44,-0.17,0.22,1.11,3.07,0.41,0.77,0.39,2.32,0.39,-0.43,-2.34,-4.93,-1.81,-0.6,0.64,-0.45,0.53,-0.27
0,6.17,0,-21.72,0.74,-4.6,1.58,-5.68,0.04,0.24,0.26,-0.47,-0.36,-0.84,-0.86,-0.72,-0.14,-0.45,-0.33,1.99,0.32,0.72,4.18,3.66,0.07,0.45,0.65,0.22,0.04,-1.69
0,10.7,0,-37.08,0.61,-9.49,0.79,-12.12,-0.47,-0.9,0.18,1.33,0.18,0.62,0.17,-0.43,0.26,0.37,0.95,2.54,-0.97,-0.23,-0.31,0.52,1.43,0.29,0.07,-1.33,-0.21,-1.36
0,7.33,0,-39.12,0.81,-6.64,0.28,-5.31,0.17,0.19,1.18,0.1,-0.71,-2.64,-3.86,-2.64,0.07,1.11,0.62,-0.44,-0.08,0.02,-0.2,2.87,0.05,-0.44,0.5,1.05,0.1,1.07
0,5.6,0,-5.86,3.11,1.28,10.63,-2.05,-0.52,0.33,0.12,2.51,1.49,2.36,3.36,2.01,-1.59,-3.38,-5.35,-9.13,-1.24,0.41,-2.19,-0.29,-0.01,-2.8,-0.24,1.93,1.52,-3.8
0,11.59,0,-15.47,1.59,-7.75,5.93,-1.82,0.06,-1.06,-2.31,-2.38,-0.41,-1.23,-1.83,-2.19,-0.6,-0.5,-0.48,0.61,0.01,0.11,-0.01,0.49,-0.06,0.2,11.11,10.84,-0.18,-1.36
0,9.18,0,-10.42,1.02,-5.73,5.21,-1.76,0.46,0.86,0.72,1.16,0.15,0.45,2.97,4.65,0.35,0.83,-1.98,-1.23,-0.05,0.27,0.55,16.96,-0.65,-4.42,-4.57,-26.65,-1.15,-1.44
0,18.35,0,-25.2,2.52,-12.33,7.71,-5.06,-1.16,-2.89,-4.88,-9.58,-3.55,-5.13,-4.57,2.44,2.52,2.78,2.86,1.42,0.87,1.76,2.57,2.29,1.17,1.55,2.11,1.34,0.05,-4.09
0,10.64,0,-19.68,1.37,-8.57,3.5,-5.85,-0.42,-0.86,-2.14,-3.96,-1.41,-3.18,-5.22,-6.6,-0.65,2.26,4.26,7.7,1.32,0.51,-1.39,-10.48,0.15,1.44,3.77,14.81,-0.16,-2.24
0,8.01,0,-6.71,1.12,-4.99,3.73,-3.24,0.02,-0.09,-0.23,-2.23,-0.19,-1.1,-0.69,-1.89,-0.27,-0.55,-0.82,7.19,0,-0.34,-1.02,-8.03,-0.63,-0.87,-0.91,0,0,-0.07
0,-2.91,0,-14.78,-0.21,2.36,1.41,-7.49,-0.24,-3.75,-7.14,-15.4,-0.16,4.6,7.56,18.58,1.64,0.97,-0.01,9.7,-2.32,-3.64,-1.64,-12.27,1.12,2.88,3.4,3.96,1.18,-0.51
0,10.44,0,-16.78,1.74,-7.9,2.13,-6.4819,-0.22,0.06,1.14,1.6419,-0.47,-0.72,-0.21,5.6582,0.09,0.54,1.11,-3.9082,0.02,1.49,1.77,1.1564,0.12,-1.7,-2.54,-2.201,-0.42,-2.21
0,0,0,-16.22,3.63,6.53,9.52,3.73,-0.25,-1.68,-3.25,-6.18,-1.83,-2.4,-2.76,-2.92,-0.09,0.06,-0.01,0.73,-1.25,-0.85,-1.5,-3.67,-0.8,-1.48,-3.38,-1.88,-2.92,-0.18
0,12.34,0,-18.37,0.86,-9.51,3.96,-8.39,-1.79,-2.41,-3.27,-2.67,1.16,3.47,4.83,5.93,0.11,0.24,-0.86,-1.7,-0.87,-2.48,-3.22,4.78,0.1,2.44,2.3,-2.52,-0.2,-4.09
0,0,0,-18.33,0.43,1.25,2.43,-4.86,0.04,-2.41,-3.54,-8.89,-2,2.04,3.36,11.74,3.67,2.81,3.45,7.08,0.2,0.64,0.51,-2.85,-0.47,-0.56,-0.54,-2.03,0,-3.77
0,0,0,-27.51,10.46,4.32,7.19,-4.83,-7.62,1.14,1.34,0.92,-0.04,-0.7,-1.19,-4.52,-0.35,-2.04,-5.84,-8.5,-2.95,-3.44,-2.29,2.21,0.07,1.01,0.22,0.4,0.9,-0.29
0,22.18,0,-0.46,4.23,-13.74,11.81,-5.69,-1.23,-2.17,-2.23,-4.25,-0.2,-0.39,-1.1,-1.34,0.33,0.47,0.23,1.73,-0.25,-0.2,0.3,-0.2,0.77,1.35,-7.07,2.18,-0.16,-7.5
0,0,0,-14.82,1.04,3.01,5.06,-7.76,0.38,0.23,-2.31,-3.32,-1.36,-4.82,-2.33,-5.4,-1.63,3.15,3.38,9.14,3.9,3.72,4.05,2.87,0.31,0.03,-0.09,-5.06,-1.17,-5.32
0,0,0,-19.41,2.09,5.31,7.88,-8.62,-0.24,-1.61,-2.8,-4.23,-0.5,-0.83,-0.66,-0.33,-0.44,-0.27,-0.91,-2.83,-0.65,-1.25,-2.01,-8.01,-0.24,-1.6,-0.59,6.8,1.63,0.25
0,21.73,0,-19.26,0.74,-18.08,6.27,-6.91,0,-0.23,-1.56,-2.3,0.36,1.55,2.38,0.99,0.44,-1.01,-1.57,-2.14,-1.31,-1.14,-1.56,-1.81,0.34,-1.07,-1.52,-1.79,0.1,-1.75
0,15.39,0,-11.39,3.05,-9.34,8.96,-2.54,1.68,2.18,3.03,3.84,0.83,0.73,-0.64,1.29,-0.34,-0.89,-1.81,-4.36,-2.25,-0.32,1.7,2.34,-0.09,-1.01,-0.27,-7.97,-1.67,-6.74
0,0,0,-21.14,0.16,4.13,4.79,-3.8,0.1,0.14,0,1.01,0,-2.84,-1.99,-2.14,0.07,1.25,0.82,-1.78,-1.38,-4.18,-6.16,-10.3703,-0.37,-0.63,-0.09,-5.9797,0.95,2.2
0,0,0,-9.17,1.22,2.84,5.46,-4.85,-0.55,-0.09,-0.63,-1.58,0.04,-0.04,-0.15,-0.99,0.25,0.55,0.3,-0.92,-0.07,-0.45,-1.99,-0.02,-2.44,-6.01,-10.05,-9.09,-0.25,3.2
0,0,0,-21.2,1.28,2.25,2.39,-11.61,-0.76,-1.08,-0.59,-1.14,0,-0.58,0.98,2.96,1.35,3.16,1.68,0.35,-1.18,-2.5,-2.76,-2.17,-0.27,0.17,0.16,-0.14,0.11,-1.42
0,15.65,0,-19.26,1.59,-11.42,10.39,-6.34,0.58,1.76,-3.94,0.27,-0.73,-1.41,-0.95,-1.14,0.06,0.2,-1.79,-1.05,0.78,0.53,4.27,2.74,-0.4,-1.58,-1.54,2.26,-0.06,-3.73
9.08,0,0,-19.6,-7.51,4.14,5.93,-7.43,0,-0.84,-1.38,-1.67,-0.23,-0.22,-0.14,-0.18,0.11,0.58,1.64,2.3,1.76,2.63,0.8,0.87,-1.47,-2.69,-1.49,-1.92,0.21,-3.6
0,10.47,0,-10.48,1.7,-7.06,5.25,-5.31,-0.1,0.26,0.62,0.11,0.36,0.07,0.38,1.31,-0.01,-1.57,-2.33,-5.26,-0.94,-0.78,-1.85,-2.22,-0.84,-1.18,-1.09,0.08,0.1,-0.21
0,11.37,0,3.6,3.72,-3.72,5.94,-20.43,-3.33,-19.62,-15.28,-29.52,0.55,14.54,12.11,30.86,-2.51,-4.44,-6.8,-0.56,-1.33,2.04,6.39,4.19,4.66,4.03,1.5,-4.79,-3.76,-4.2
0,14.3,0,-13.44,1.1,-11.94,4.04,-8.6,0.02,0.33,0.69,-0.37,-0.08,0.91,1.68,1.9,-0.29,-0.14,-1.45,-2.59,-0.07,-1.19,-1.87,-2.14,-0.54,-0.91,-0.28,1.16,0.32,-1.36
0,32.85,0,-56.05,1.61,-29.63,5.89,-7.64,0.2,1.43,2.64,3.05,-0.05,0.83,0.68,0.29,-0.42,-1.22,1.31,4.45,2.01,5.07,5.5,7.23,1.95,4.53,4.84,1.02,-0.09,-13.86
0,13.42,13.53,-10.88,1.4,-9.49,-7.62,-5.88,-0.03,-0.5,-0.81,-2.31,-0.2,-0.38,-0.47,-0.3,0,0.06,0.25,2.71,-0.18,1.46,1.55,-0.34,-0.01,0.2,0.12,-0.36,0.27,-4.77
0,15.41,0,-11.86,2.48,-9.81,9.71,-2.49,0.69,0.55,0.39,0.72,-0.2,-0.25,-0.35,0.62,0.49,1.23,1.39,1.88,1.13,3.27,0.51,-0.23,-0.53,-0.91,1.48,3.14,0.9,-9.49
0,10.59,0,-16.51,0.17,-9.42,2.11,-8.36,-0.72,-2.88,-3.8,-5.1,0.15,1.07,1.33,3.69,0.05,0.21,-0.46,0.78,1,1.4,2.57,1.97,-0.67,-1.1,6.76,9.04,3.21,0.13
0,10.08,0,-10.26,0.64,-7.59,3.87,-5.93,-0.05,-0.43,-0.33,-0.44,-0.34,-0.09,-0.16,0.27,0.19,0.06,0.03,-1.25,0.34,0.59,-0.06,1.4,-0.01,-0.49,0.21,0.43,0,-2.13
0,19.08,0,-12.61,1.5,-15.84,4.69,-22.34,-1.49,-3.18,-7.99,-24.13,0.38,1.5,5.86,25.75,0.18,-0.48,-0.93,-0.6,-1.33,2.68,5.46,8.07,11.79,10.95,8.76,8.99,-9.01,-14.71
0,18.83,0,-10.9,1.64,-14.63,6.25,-7.68,0.12,0.5,0.23,1.68,0.25,-0.1,-0.16,-0.27,-0.87,-2.66,-3.9,-8.11,0.44,0.95,2.42,5.04,-0.11,0.23,1.15,1.03,0.17,-3.12
0,17.79,0,-17.14,1.35,-14.53,4.14,-10.66,0.04,-0.97,-1.26,-3.46,0.18,0.73,1.5,1.95,-1.21,-2.36,-3.5,-4.7,-0.09,0.34,0.36,0.3,-0.13,0.27,0.24,1.21,0.79,-1.27
7.83,0,0,-17.57,-6.72,2.56,3.18,-11.88,-0.71,-0.87,-0.8,-0.92,0.61,0.54,0.75,0.85,0.11,-1.12,1.58,2.24,-0.02,2.78,1.75,2.1,2.09,7.57,-1.06,19.36,1.9,-11.46
0,25.35,0,-33.13,1.4,-20.81,5.99,-18.35,0.18,0.22,0.33,0.46,0.14,-0.51,-0.81,-3.97,0.05,-0.3,0.13,0.62,0.15,0.38,0.77,1.82,0.45,-3.85,-6.14,-6.64,-0.01,-0.48
0,9.36,0,-14.45,0.97,-6.6,3.62,-4.26,0.22,0.47,0.72,1.07,0.08,0.2,0.64,0.32,-0.07,-1.71,0.02,-4.46,-1.85,-2.49,-4.52,-0.96,-0.5,1.35,0.53,0.32,0.77,-0.58
0,34.01,0,-32.42,3.07,-26.73,10.97,-13.57,-0.72,-1.72,-1.55,-2.02,0.5,2.57,5.03,7.31,0.98,1.36,0.19,0.96,-0.25,-0.07,1.61,1.36,-0.2,-0.1,-0.02,-0.42,0.2,-9.32
0,17.38,26.42,-23.53,2.11,-14.06,-21.99,-11.32,-1.2,-1.59,-3.62,-3.62,-0.69,-0.58,-0.48,0.68,0.07,-0.17,-0.49,-0.68,-2.02,-2.79,-2.56,-0.62,0.59,-0.33,0.1,-6.57,-0.07,0.77
0,15.89,0,-15.95,1.33,-11.93,5.77,-6.82,-0.05,-1.14,-1.3,-2.49,-0.07,0.5,0.08,0.58,0.32,0.2,0.32,0.05,-0.36,-1.72,-3.85,-5.42,-0.87,-0.98,0.04,-0.14,0.07,-0.82
0,14.6,0,-6.6,1.61,-10.82,11.66,0.62,-0.14,1.05,-4.88,-7.18,-0.15,-2.28,-2.85,-2.18,0.33,0.92,1.53,1.66,0.14,0.13,0.99,1.8,0.33,1.39,1.5,1.99,0.56,-4.99
0,14.62,0,-7.15,2.3,-10.03,2.19,-12.6,0.44,1.1,6.86,2.83,-0.04,-2.33,-4.8,-4.4,0.44,1.95,1.92,-2.01,-3.63,-5.55,-5.97,-4.34,-0.12,-1.38,-0.14,0.85,0.75,1.62
0,18.94,0,-10.07,1.26,-17.09,3.23,-17.62,-0.51,0.94,0.69,0.28,-0.1,0.44,0.73,1.2,0.22,0.28,0.51,1.06,0.41,1.4,2.58,4.18,0.48,0.39,0.09,-0.05,0.1,-5.3
0,13.88,0,-10.36,1.34,-10.32,4.72,-10.42,0.26,0.17,0.44,-2.31,-0.97,-1.34,-1.32,-0.84,-0.2,2.01,0.34,2.01,-0.03,-1.33,-0.25,-0.31,0,-0.39,2.03,3.11,-0.01,-2.68
0,17.27,0,-20.32,0.73,-13.79,4.62,-13.82,-0.08,-1.52,-0.8,-0.6,0.03,-6.34,-10.45,-5.11,-0.6,4.87,10.01,5.77,0.1,0.23,0.79,0.24,3.8,5.09,4.18,7.02,-2.23,-5.81
0,16.32,0,-6.64,2.21,-11.76,3.92,-16.66,0.42,1.24,3.5,2.09,0.05,-0.98,-0.85,-0.14,0.47,1.61,1.8,2.79,-2.31,-5.25,-8.28,-7.19,-0.17,1.03,3.58,3.49,1.12,-2.21
0,28.38,0,-20.17,2.12,-21.77,10,-12.78,0.46,1.24,1.88,3.19,0.29,0.53,1.04,0.23,1.27,-0.43,-3.16,-3.22,-1.73,-1.78,-3.47,-0.73,-0.47,-1.69,-1.67,-4.13,0.28,-0.23
0,21.14,0,-37.65,2.94,-15.72,8.73,-25.42,-2.87,-3.38,-10.47,-16.49,0.03,-3.47,2,11.1,12.16,17.16,19.68,19.68,-9.81,-13.7,-17.24,-18.42,-1.51,-0.1,-0.76,-0.09,-1.32,-3.46
0,11.06,0,-9.66,0.46,-8.16,5.37,-14.61,0.13,1.47,3.21,3.03,-0.04,0.06,-1.19,-0.13,0,-0.91,-2.93,-3.1,0.02,-0.83,-0.06,-3.54,-0.15,-1.03,-1.79,0.29,0.17,-1.66
0,24.66,0,-33.43,2.3,-19.32,9.16,-14.04,-1.05,-3.08,-5.96,-10.8,-4.31,-6.31,-10.64,-11.18,4.7,8.18,14.96,19.87,2.17,5.9,9.07,13.04,1.31,1.15,5.75,9.38,4.13,-11.18
0,11.08,0,-9.89,0.54,-8.95,3.41,-11.73,-0.29,0.01,0.15,0.47,-0.48,-0.06,0.37,1.2,0.53,0.07,0.52,0.74,0.23,0.55,0.44,-0.53,0.17,0.35,-0.01,0.74,0.25,-3.05
0,15.4,22.08,-15.19,3.33,-11.24,-16.07,-11.1003,-1.04,-0.11,-1.88,-2.0297,-1.18,-2.78,-3.91,-4.99,-0.73,-0.61,1.07,1.18,0.11,3.31,3.5,4.38,0.63,-0.44,0.64,-0.27,1.18,-3.53
4.69,-21.49,0,-18.86,-3.67,3.5,5.45,-13.64,0.44,0.82,1.06,0.03,0.06,-0.55,-0.69,-1.77,0.11,-1.15,-2.17,-0.65,0.83,0.45,-1.04,-2.17,-1.99,-2.5,-1.47,-0.65,0.06,-0.57
0,16.28,0,-8.76,1.11,-13.48,4.29,-16.62,-1.83,-2.46,-3.49,-3.45,1.2,0.64,0.31,-0.47,-0.3,-0.65,-0.55,-0.08,-0.1787,-0.29,-0.86,-0.23,-0.5605,-0.23,-0.22,6.6,-0.5408,0.19
0,22.49,0,-9.32,1.76,-19.56,5.02,-21.07,0.12,0.83,0.76,1.92,0.65,0.76,0.72,1.14,0.13,-0.02,-0.82,-2.37,-0.88,-2.07,-3.53,-4.58,-1.65,-2.08,0.22,0.96,0.48,-0.35
0,27.87,0,-20.58,0.78,-24.64,5.15,-27.48,0.08,0.68,0.46,0.46,0.01,-1.34,-4.37,-6.81,-2.63,-4.85,-6.87,3.61,0.07,-0.08,1.67,-38.73,-0.17,-4.99,-6.82,36.47,0.94,7.35
0,10.64,0,2.63,1.63,-6.84,4.97,-14.99,-0.69,-4.68,-5.75,-6.93,-2.85,-5.38,-7.26,-24.8,2.27,3.71,2.77,-40.78,0.05,4.5,8.39,68.12,0.15,-1,-1.19,-0.23,1.71,-0.95
0,25.33,0,-7.77,1.04,-21.28,7.31,-24.04,0.46,0.59,0.54,0.72,0.11,-0.06,0.21,0.5,-0.03,0.82,1.63,1.29,1.16,2.36,4.15,4.14,0.66,-0.27,-0.93,-0.08,0.35,-7.49
0,15.56,26.41,6.14,1.62,-11.56,-19.49,-26.42,0.36,0.75,1.13,1.19,0.04,0.72,1.35,1.92,0.18,0.77,0.8,1.17,-0.15,-0.69,-0.83,1.75,-0.97,-1.33,-1.39,-2.91,1.17,-4.22
0,40.58,0,-9.24,2.49,-35.19,8.83,-49.12,3.42,4.65,4.58,4.39,0.02,1.74,4.13,5.12,1.72,3.9,3.69,1.45,-1.16,-4.39,-6.5,-6.33,-1.67,-3.36,-2.26,-3.93,1.05,4.74
0,8.11,0,-1.34,0.95,-5.87,4.26,-17.07,0.13,0.81,1.39,1.37,0.34,0.6,1.41,2.75,0.78,1.79,2.04,1.59,-0.01,-0.21,-2.83,-4.93,-1.27,-3.68,-4.02,-4.96,-0.26,-1.55
0,16.26,0,6.02,0.58,-11.96,5.66,-22.56,0.09,-1.24,-2.3,-2.87,0.02,-1.51,-1.84,0.19,0,1.83,4.27,5.68,1.91,1.06,0.61,0.03,-2.06,-0.76,-0.93,-0.44,0.81,-1.17
